DATA,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Tempo permanenza (min),Durata calma (min),Vento classe
2002-10-23,2.8,13.4,ESE,790,0,MZ0ZZZ
2002-10-24,1.3,11.5,,,730,MZ000Z
2002-10-25,1.2,8.6,,,480,MZ000Z
2002-10-26,2.2,10.9,E,680,10,MZ0YYZ
2002-10-27,3.4,20.1,E,480,20,MZ0YYZ
2002-10-28,2.2,17.3,,,280,MZ000Z
2002-10-29,0.1,2.5,,,1080,MY000Y
2002-10-30,0.1,4.7,,,1300,MY*00Y
2002-10-31,0.8,4.5,,,740,MY*00Y
2002-11-01,1.7,4.7,E,570,100,MZ*YYZ
2002-11-02,4.4,14.8,WSW,500,0,MZ*ZZZ
2002-11-03,4.1,13.8,W,600,0,MZ*ZZZ
2002-11-04,4.4,14.1,WSW,630,0,MZ*YYZ
2002-11-05,1.9,9.8,ENE,300,40,MY*YYY
2002-11-06,1.0,4.1,,,240,MY*00Y
2002-11-07,,,,,,M00000
2002-11-08,1.9,10.0,SSW,260,20,MZ*YYZ
2002-11-09,2.9,16.5,WSW,430,30,MZ*YYZ
2002-11-10,3.7,14.2,WSW,520,30,MZ*YYZ
2002-11-11,3.7,12.3,WSW,500,20,MZ*YYZ
2002-11-12,1.1,6.0,,,200,MZ*00Z
2002-11-13,,,,,,M00000
2002-11-14,,,,,,M00000
2002-11-15,1.5,10.8,,,290,MY*00Y
2002-11-16,3.4,13.4,E,430,10,MZ*YYZ
2002-11-17,,,,,,M00000
2002-11-18,0.8,9.4,,,350,MY*00Y
2002-11-19,,,,,,M00000
2002-11-20,1.1,8.1,,,250,MY*00Y
2002-11-21,,,,,,M00000
2002-11-22,4.5,12.9,SW,660,10,MY*YYY
2002-11-23,,,,,,M00000
2002-11-24,,,,,,M00000
2002-11-25,0.8,11.2,,,880,MY*00Y
2002-11-26,0.1,2.0,,,1200,MY*00Y
2002-11-27,0.7,4.2,,,360,MZ*00Z
2002-11-28,0.1,2.7,,,1100,MY*00Y
2002-11-29,2.3,10.5,SW,330,90,MY*YYY
2002-11-30,1.4,7.5,ENE,370,120,MZ*YYZ
2002-12-01,1.4,5.6,,,300,MZ*00Z
2002-12-02,2.9,12.2,SW,390,20,MZ*YYZ
2002-12-03,0.9,7.9,,,430,MY*00Y
2002-12-04,2.0,4.9,,,130,MY*00Y
2002-12-05,,,,,,M00000
2002-12-06,,,,,,M00000
2002-12-07,1.5,6.2,E,460,20,MY*YYY
2002-12-08,,,,,,M00000
2002-12-09,,,,,,M00000
2002-12-10,,,,,,M00000
2002-12-11,,,,,,M00000
2002-12-12,,,,,,M00000
2002-12-13,1.9,5.0,E,930,30,MY*YYY
2002-12-14,0.8,3.9,,,580,MZ*00Z
2002-12-15,2.0,10.1,SW,450,100,MY*YYY
2002-12-16,2.9,8.8,WSW,500,20,MZ*YYZ
2002-12-17,2.9,11.1,,,120,MY*00Y
2002-12-18,,,,,,M00000
2002-12-19,1.5,4.5,,,290,MZ*00Z
2002-12-20,1.5,7.7,NE,290,90,MZ*YYZ
2002-12-21,2.5,10.3,WSW,520,20,MZ*YYZ
2002-12-22,2.8,13.4,W,210,10,MZ*YYZ
2002-12-23,2.1,13.5,NE,230,60,MZ*YYZ
2002-12-24,0.6,3.6,,,520,MZ*00Z
2002-12-25,1.2,5.7,,,150,MZ*00Z
2002-12-26,,,,,,M00000
2002-12-27,,,,,,M00000
2002-12-28,,,,,,M00000
2002-12-29,5.1,15.4,WSW,660,0,MZ*YYZ
2002-12-30,3.1,14.4,,,160,MZ*00Z
2002-12-31,3.8,11.9,WSW,580,40,MZ*YYZ
2003-01-01,2.8,11.1,SW,470,20,MZZYYZ
2003-01-02,4.1,16.9,SW,620,0,MZZZZZ
2003-01-03,3.8,10.8,W,610,0,MZZYYZ
2003-01-04,4.4,14.6,SW,720,0,MZZYYZ
2003-01-05,3.6,13.6,WSW,430,20,MZZYYZ
2003-01-06,0.9,5.7,,,260,MYZ00Y
2003-01-07,2.2,11.7,E,410,100,MZZYYZ
2003-01-08,0.7,3.3,,,320,MZZ00Z
2003-01-09,1.3,5.0,,,230,MZZ00Z
2003-01-10,1.3,4.7,,,150,MZZ00Z
2003-01-11,,,,,,M00000
2003-01-12,1.6,5.5,,,300,MZZ00Z
2003-01-13,1.8,6.3,ENE,420,140,MZZYYZ
2003-01-14,1.7,7.4,,,150,MZZ00Z
2003-01-15,1.9,5.2,E,400,40,MZZYYZ
2003-01-16,1.5,9.7,,,160,MZZ00Z
2003-01-17,1.5,7.7,,,180,MYZ00Y
2003-01-18,1.2,4.0,,,240,MYZ00Y
2003-01-19,0.9,7.2,,,240,MZZ00Z
2003-01-20,0.7,4.7,,,430,MZZ00Z
2003-01-21,,,,,,M00000
2003-01-22,3.2,10.9,SW,570,0,MZZYYZ
2003-01-23,2.8,11.7,SW,270,0,MZZYYZ
2003-01-24,1.8,7.0,E,410,70,MZZYYZ
2003-01-25,1.7,5.2,,,220,MZZ00Z
2003-01-26,1.7,9.6,W,260,50,MZZYYZ
2003-01-27,1.7,10.5,E,230,60,MZZYYZ
2003-01-28,5.6,18.9,W,570,0,MZZYYZ
2003-01-29,4.2,14.2,W,750,0,MZZYYZ
2003-01-30,3.1,12.2,SW,370,50,MZZYYZ
2003-01-31,2.4,10.1,ESE,230,80,MZZYYZ
2003-02-01,1.8,6.7,ENE,370,70,MZZYYZ
2003-02-02,4.2,11.1,SW,560,0,MZZYYZ
2003-02-03,4.1,12.7,WSW,430,0,MZZYYZ
2003-02-04,4.4,13.9,W,510,0,MZZYYZ
2003-02-05,3.8,19.8,WSW,420,10,MZZYYZ
2003-02-06,2.8,12.6,E,290,20,MZZYYZ
2003-02-07,1.6,7.5,ESE,340,40,MZZYYZ
2003-02-08,1.5,5.0,E,460,130,MZZYYZ
2003-02-09,0.6,3.7,,,410,MZZ00Z
2003-02-10,1.7,4.1,,,150,MZZ00Z
2003-02-11,1.6,5.0,,,190,MZZ00Z
2003-02-12,1.1,4.0,,,260,MYZ00Y
2003-02-13,1.3,5.0,E,480,50,MYZYYY
2003-02-14,0.8,4.6,,,510,MZZ00Z
2003-02-15,2.1,4.7,ENE,520,40,MZZYYZ
2003-02-16,1.1,7.7,,,150,MYZ00Y
2003-02-17,1.5,7.8,E,380,30,MZZYYZ
2003-02-18,2.3,6.0,E,460,60,MZZYYZ
2003-02-19,2.0,6.9,E,700,110,MZZYYZ
2003-02-20,2.7,7.8,E,700,0,MZZYYZ
2003-02-21,1.8,6.6,,,150,MZZ00Z
2003-02-22,1.0,3.7,,,170,MZZ00Z
2003-02-23,1.1,3.9,,,270,MZZ00Z
2003-02-24,1.6,7.3,E,680,60,MZZYYZ
2003-02-25,1.4,7.7,E,290,130,MZZYYZ
2003-02-26,1.7,7.7,E,490,20,MZZYYZ
2003-02-27,1.1,7.3,,,280,MZZ00Z
2003-02-28,1.5,4.8,E,520,110,MZZYYZ
2003-03-01,,,,,,M00000
2003-03-02,3.1,11.5,WSW,410,50,MZZYYZ
2003-03-03,3.3,13.5,SW,380,0,MZZYYZ
2003-03-04,1.5,5.9,ESE,330,60,MZZYYZ
2003-03-05,0.8,4.4,,,200,MZZ00Z
2003-03-06,2.0,9.4,SW,270,110,MZZYYZ
2003-03-07,1.4,8.1,,,150,MZZ00Z
2003-03-08,1.8,5.8,E,360,60,MZZYYZ
2003-03-09,1.5,4.4,,,150,MZZ00Z
2003-03-10,2.3,6.7,W,300,30,MZZYYZ
2003-03-11,2.6,8.3,WSW,380,0,MYZYYY
2003-03-12,5.2,14.9,WSW,760,0,MZZZZZ
2003-03-13,2.8,13.2,ESE,350,20,MZZYYZ
2003-03-14,,,,,,M00000
2003-03-15,,,,,,M00000
2003-03-16,1.9,5.4,E,710,30,MZZYYZ
2003-03-17,2.6,5.7,E,580,90,MZZYYZ
2003-03-18,1.9,8.0,E,590,50,MZZYYZ
2003-03-19,2.1,4.8,ENE,480,80,MZZYYZ
2003-03-20,2.4,6.6,ENE,440,10,MZZYYZ
2003-03-21,1.9,8.5,E,370,50,MYZYYY
2003-03-22,,,,,,M00000
2003-03-23,1.3,4.6,,,180,MZZ00Z
2003-03-24,1.7,4.3,E,630,100,MZZYYZ
2003-03-25,1.9,4.6,E,570,60,MZZYYZ
2003-03-26,1.6,7.7,,,150,MZZ00Z
2003-03-27,0.8,6.5,,,550,MYZ00Y
2003-03-28,0.3,3.9,,,860,MYZ00Y
2003-03-29,1.3,7.2,,,70,MYZ00Y
2003-03-30,1.5,7.5,E,760,70,MZZYYZ
2003-03-31,1.7,7.7,E,640,40,MZZYYZ
2003-04-01,1.1,8.0,,,270,MZZ00Z
2003-04-02,4.4,18.2,W,590,30,MZZYYZ
2003-04-03,,,,,,M00000
2003-04-04,,,,,,M00000
2003-04-05,2.7,10.2,E,310,20,MZZYYZ
2003-04-06,2.8,14.3,WSW,250,10,MYZYYY
2003-04-07,,,,,,M00000
2003-04-08,1.2,7.7,,,150,MZZ00Z
2003-04-09,,,,,,M00000
2003-04-10,,,,,,M00000
2003-04-11,,,,,,M00000
2003-04-12,,,,,,M00000
2003-04-13,1.8,7.1,E,540,50,MZZYYZ
2003-04-14,1.5,6.9,E,320,120,MZZYYZ
2003-04-15,2.0,6.8,E,560,0,MZZZZZ
2003-04-16,1.7,6.2,E,560,10,MYZYYY
2003-04-17,1.7,8.0,,,170,MZZ00Z
2003-04-18,1.5,6.4,,,210,MZZ00Z
2003-04-19,1.0,7.6,,,110,MYZ00Y
2003-04-20,,,,,,M00000
2003-04-21,,,,,,M00000
2003-04-22,1.7,6.9,E,570,60,MZZYYZ
2003-04-23,1.9,5.9,E,540,50,MZZYYZ
2003-04-24,2.5,8.5,E,410,10,MZZYYZ
2003-04-25,1.1,4.9,,,190,MZZ00Z
2003-04-26,1.4,10.7,,,250,MYZ00Y
2003-04-27,3.8,14.4,SW,410,0,MZZZZZ
2003-04-28,1.3,5.7,,,210,MZZ00Z
2003-04-29,0.6,6.8,,,240,MZZ00Z
2003-04-30,1.1,10.5,,,290,MZZ00Z
2003-05-01,1.5,6.9,,,220,MZZ00Z
2003-05-02,1.1,7.5,,,210,MZZ00Z
2003-05-03,2.4,9.3,WSW,330,110,MZZYYZ
2003-05-04,1.6,7.8,,,150,MZZ00Z
2003-05-05,2.3,9.0,E,690,30,MZZYYZ
2003-05-06,2.2,9.4,E,450,0,MZZZZZ
2003-05-07,2.4,8.8,E,490,0,MZZZZZ
2003-05-08,2.2,8.1,ENE,620,60,MZZYYZ
2003-05-09,1.6,10.0,E,370,80,MZZYYZ
2003-05-10,1.0,5.5,,,380,MZZ00Z
2003-05-11,1.2,4.3,E,400,130,MZZYYZ
2003-05-12,1.4,8.0,E,280,50,MZZYYZ
2003-05-13,3.5,13.2,W,490,0,MZZZZZ
2003-05-14,5.0,13.8,SW,500,0,MZZZZZ
2003-05-15,1.5,5.5,,,160,MZZ00Z
2003-05-16,1.0,8.5,,,420,MZZ00Z
2003-05-17,1.0,4.8,,,260,MZZ00Z
2003-05-18,1.9,9.8,SW,270,100,MZZYYZ
2003-05-19,2.3,14.1,W,300,40,MZZYYZ
2003-05-20,5.9,16.9,SW,540,0,MZZZZZ
2003-05-21,4.0,12.2,SW,510,0,MZZZZZ
2003-05-22,2.6,11.2,W,380,0,MZZZZZ
2003-05-23,1.5,7.3,E,260,140,MZZYYZ
2003-05-24,1.3,9.2,E,300,130,MZZYYZ
2003-05-25,2.3,10.8,E,420,90,MZZYYZ
2003-05-26,1.6,9.7,E,420,40,MZZYYZ
2003-05-27,1.3,5.3,,,180,MZZ00Z
2003-05-28,1.5,6.6,,,260,MZZ00Z
2003-05-29,2.3,7.9,E,460,30,MZZYYZ
2003-05-30,1.4,4.4,,,230,MZZ00Z
2003-05-31,2.0,5.7,E,510,70,MZZYYZ
2003-06-01,2.1,10.5,E,560,50,MZZYYZ
2003-06-02,1.6,5.4,,,160,MZZ00Z
2003-06-03,1.2,4.8,,,290,MZZ00Z
2003-06-04,1.1,5.8,,,180,MZZ00Z
2003-06-05,1.2,9.1,,,190,MZZ00Z
2003-06-06,1.6,7.1,E,540,110,MZZYYZ
2003-06-07,1.4,7.4,E,450,110,MZZYYZ
2003-06-08,1.2,7.4,,,220,MZZ00Z
2003-06-09,1.8,6.9,E,510,50,MZZYYZ
2003-06-10,1.4,6.1,E,510,120,MZZYYZ
2003-06-11,2.1,6.5,E,380,70,MZZYYZ
2003-06-12,1.8,7.4,E,720,60,MZZYYZ
2003-06-13,1.9,8.4,E,440,120,MZZYYZ
2003-06-14,1.9,6.5,E,350,50,MZZYYZ
2003-06-15,1.6,6.7,E,330,40,MZZYYZ
2003-06-16,1.9,6.9,E,410,130,MZZYYZ
2003-06-17,1.6,6.1,,,200,MZZ00Z
2003-06-18,3.0,9.5,W,260,0,MZZZZZ
2003-06-19,1.6,6.2,W,320,20,MZZYYZ
2003-06-20,2.8,11.8,W,320,10,MZZYYZ
2003-06-21,2.6,10.3,E,380,20,MZZYYZ
2003-06-22,1.9,6.7,E,350,70,MZZYYZ
2003-06-23,1.7,7.0,E,310,70,MZZYYZ
2003-06-24,1.8,5.8,WSW,260,50,MZZYYZ
2003-06-25,1.7,6.0,W,340,50,MZZYYZ
2003-06-26,2.1,10.1,W,380,30,MZZYYZ
2003-06-27,2.2,9.5,E,390,20,MZZYYZ
2003-06-28,1.6,6.2,E,470,80,MZZYYZ
2003-06-29,1.5,4.9,E,430,90,MZZYYZ
2003-06-30,1.3,5.5,E,410,50,MYZYYY
2003-07-01,2.6,17.0,W,330,100,MZZYYZ
2003-07-02,3.2,16.3,WSW,470,0,MZZZZZ
2003-07-03,3.1,10.1,SW,380,0,MZZZZZ
2003-07-04,3.5,12.2,WSW,550,0,MZZZZZ
2003-07-05,1.6,7.9,E,340,60,MZZYYZ
2003-07-06,1.8,8.5,E,570,80,MZZYYZ
2003-07-07,2.0,7.7,E,370,40,MZZYYZ
2003-07-08,1.8,7.5,E,270,50,MZZYYZ
2003-07-09,1.8,8.2,ENE,400,90,MZZYYZ
2003-07-10,2.1,5.9,E,430,10,MZZYYZ
2003-07-11,1.8,7.2,E,450,90,MZZYYZ
2003-07-12,1.2,8.8,,,200,MYZ00Y
2003-07-13,1.9,5.1,E,460,60,MZZYYZ
2003-07-14,0.8,4.2,,,520,MZZ00Z
2003-07-15,0.9,4.7,,,280,MZZ00Z
2003-07-16,1.4,8.0,E,570,120,MZZYYZ
2003-07-17,2.5,8.1,W,240,10,MYZYYY
2003-07-18,1.8,7.2,E,380,90,MZZYYZ
2003-07-19,1.6,8.1,E,510,140,MZZYYZ
2003-07-20,1.5,9.1,E,460,120,MZZYYZ
2003-07-21,1.4,8.2,E,450,120,MZZYYZ
2003-07-22,1.5,7.3,E,450,30,MZZYYZ
2003-07-23,1.9,8.8,E,280,30,MZZYYZ
2003-07-24,1.6,13.4,W,340,80,MZZYYZ
2003-07-25,1.6,6.6,E,320,120,MZZYYZ
2003-07-26,1.6,7.4,E,310,60,MZZYYZ
2003-07-27,1.6,10.3,E,310,70,MZZYYZ
2003-07-28,2.4,8.9,WSW,270,10,MZZYYZ
2003-07-29,1.6,7.8,E,290,70,MZZYYZ
2003-07-30,1.6,7.3,E,350,40,MZZYYZ
2003-07-31,2.0,8.2,E,310,50,MZZYYZ
2003-08-01,2.0,8.2,E,660,20,MZZYYZ
2003-08-02,1.7,7.8,E,490,80,MZZYYZ
2003-08-03,1.6,8.9,E,550,120,MZZYYZ
2003-08-04,1.4,8.7,E,660,110,MZZYYZ
2003-08-05,1.9,12.5,E,340,90,MZZYYZ
2003-08-06,2.2,8.2,ENE,380,40,MZZYYZ
2003-08-07,2.0,6.6,E,510,40,MZZYYZ
2003-08-08,2.2,7.6,E,600,70,MZZYYZ
2003-08-09,2.3,7.7,E,550,20,MZZYYZ
2003-08-10,1.9,6.7,E,560,60,MZZYYZ
2003-08-11,2.1,8.1,E,360,30,MZZYYZ
2003-08-12,2.2,7.7,E,690,40,MZZYYZ
2003-08-13,2.3,9.6,E,630,50,MZZYYZ
2003-08-14,2.3,15.5,W,300,20,MZZYYZ
2003-08-15,1.7,7.6,W,300,40,MZZYYZ
2003-08-16,1.5,9.1,E,320,100,MZZYYZ
2003-08-17,1.5,13.4,E,280,90,MZZYYZ
2003-08-18,2.0,10.8,S,250,10,MZZYYZ
2003-08-19,1.9,7.2,E,260,0,MZZZZZ
2003-08-20,1.7,9.4,ENE,280,40,MZZYYZ
2003-08-21,1.5,6.3,,,200,MZZ00Z
2003-08-22,2.0,6.5,E,500,60,MZZYYZ
2003-08-23,1.8,7.3,,,170,MZZ00Z
2003-08-24,2.0,7.6,ENE,420,40,MZZYYZ
2003-08-25,1.6,6.7,ENE,370,60,MZZYYZ
2003-08-26,2.0,6.7,E,300,40,MZZYYZ
2003-08-27,2.0,5.6,E,490,30,MZZYYZ
2003-08-28,1.5,7.1,E,500,90,MZZYYZ
2003-08-29,2.4,11.0,W,280,90,MZZYYZ
2003-08-30,3.1,9.9,SW,570,0,MZZZZZ
2003-08-31,3.8,13.7,WSW,630,10,MZZYYZ
2003-09-01,1.2,7.0,,,210,MZZ00Z
2003-09-02,1.3,8.4,,,170,MZZ00Z
2003-09-03,1.3,7.2,,,360,MZZ00Z
2003-09-04,1.6,5.0,E,630,80,MZZYYZ
2003-09-05,1.0,3.9,,,310,MZZ00Z
2003-09-06,0.9,8.4,,,410,MYZ00Y
2003-09-07,1.4,7.4,,,170,MZZ00Z
2003-09-08,0.8,4.0,,,490,MZZ00Z
2003-09-09,0.9,7.4,,,520,MZZ00Z
2003-09-10,3.3,11.6,WSW,380,0,MZZZZZ
2003-09-11,3.7,14.2,WSW,520,30,MZZYYZ
2003-09-12,2.2,8.8,W,300,0,MZZZZZ
2003-09-13,1.3,7.1,,,170,MZZ00Z
2003-09-14,1.8,8.5,E,520,20,MZZYYZ
2003-09-15,1.8,6.2,E,490,100,MZZYYZ
2003-09-16,2.3,5.6,E,560,60,MZZYYZ
2003-09-17,1.9,4.6,E,620,90,MZZYYZ
2003-09-18,1.8,3.9,E,770,70,MZZYYZ
2003-09-19,1.7,6.4,E,630,40,MZZYYZ
2003-09-20,1.5,7.3,E,470,50,MZZYYZ
2003-09-21,1.3,6.2,E,430,140,MZZYYZ
2003-09-22,1.1,6.3,,,150,MZZ00Z
2003-09-23,1.3,7.1,W,260,60,MZZYYZ
2003-09-24,1.4,,,,170,MY000Y
2003-09-25,0.9,5.1,,,230,MZZ00Z
2003-09-26,1.6,4.6,ENE,360,110,MZZYYZ
2003-09-27,0.9,4.6,,,470,MZZ00Z
2003-09-28,0.6,4.4,,,630,MZZ00Z
2003-09-29,1.6,8.0,WSW,230,50,MZZYYZ
2003-09-30,0.7,5.1,,,380,MZZ00Z
2003-10-01,0.7,5.9,,,250,MZZ00Z
2003-10-02,0.9,5.0,,,270,MZZ00Z
2003-10-03,2.3,10.9,SW,390,30,MZZYYZ
2003-10-04,4.1,13.1,SW,860,0,MZZZZZ
2003-10-05,5.5,16.9,SW,1070,0,MZZYYZ
2003-10-06,1.8,12.4,WSW,210,10,MZZYYZ
2003-10-07,4.9,16.5,W,590,0,MZZZZZ
2003-10-08,4.6,18.7,SW,510,0,MZZZZZ
2003-10-09,3.5,15.6,WSW,500,20,MZZYYZ
2003-10-10,1.5,5.1,ENE,340,60,MZZYYZ
2003-10-11,1.5,5.4,E,380,100,MZZYYZ
2003-10-12,1.1,3.7,,,200,MZZ00Z
2003-10-13,1.1,4.2,,,280,MZZ00Z
2003-10-14,0.2,3.3,,,930,MYZ00Y
2003-10-15,1.1,5.3,,,250,MZY00Z
2003-10-16,1.6,5.8,ENE,430,80,MZZYYZ
2003-10-17,,,,,,M00000
2003-10-18,,,,,,M00000
2003-10-19,,,,,,M00000
2003-10-20,,,,,,M00000
2003-10-21,3.6,12.7,SW,410,10,MZZYYZ
2003-10-22,1.6,5.7,E,260,60,MZZYYZ
2003-10-23,,,,,,M00000
2003-10-24,1.9,7.9,SW,260,40,MZZYYZ
2003-10-25,1.4,4.7,E,360,60,MZZYYZ
2003-10-26,,,,,,M00000
2003-10-27,,,,,,M00000
2003-10-28,,,,,,M00000
2003-10-29,,,,,,M00000
2003-10-30,3.5,14.6,WSW,520,10,MZZYYZ
2003-10-31,,,,,,M00000
2003-11-01,,,,,,M00000
2003-11-02,1.4,5.9,NE,400,90,MZZYYZ
2003-11-03,2.9,12.6,SW,420,10,MZZYYZ
2003-11-04,1.6,4.8,ENE,560,140,MZZYYZ
2003-11-05,2.6,6.7,,,290,MZZ00Z
2003-11-06,1.8,4.6,,,170,MZZ00Z
2003-11-07,1.3,9.3,ENE,360,10,MYZYYY
2003-11-08,,,,,,M00000
2003-11-09,1.2,4.6,,,290,MZZ00Z
2003-11-10,1.2,,,,330,MZ000Z
2003-11-11,1.1,3.9,,,310,MZZ00Z
2003-11-12,,,,,,M00000
2003-11-13,2.3,11.7,ENE,470,70,MZZYYZ
2003-11-14,1.4,9.3,NE,280,130,MZZYYZ
2003-11-15,,,,,,M00000
2003-11-16,,,,,,M00000
2003-11-17,2.6,8.4,ENE,330,10,MZZYYZ
2003-11-18,1.5,5.7,,,210,MZZ00Z
2003-11-19,1.6,4.1,,,190,MZZ00Z
2003-11-20,1.5,4.8,ENE,390,80,MZZYYZ
2003-11-21,0.6,6.0,,,420,MYZ00Y
2003-11-22,0.4,6.5,,,510,MYZ00Y
2003-11-23,1.4,8.5,E,200,90,MYZYYY
2003-11-24,0.7,8.1,,,450,MYY00Y
2003-11-25,,,,,,M00000
2003-11-26,,,,,,M00000
2003-11-27,,,,,,M00000
2003-11-28,2.2,11.0,SSW,330,40,MZZYYZ
2003-11-29,1.6,4.8,ENE,730,130,MZZYYZ
2003-11-30,,,,,,M00000
2003-12-01,2.4,9.2,E,410,10,MYZYYY
2003-12-02,2.1,8.3,E,450,0,MYZYYY
2003-12-03,1.4,6.4,,,120,MYZ00Y
2003-12-04,1.9,9.9,ENE,400,20,MYZYYY
2003-12-05,1.6,5.3,ENE,710,60,MYYYYY
2003-12-06,2.5,6.3,ENE,580,0,MZZZZZ
2003-12-07,2.1,8.0,E,530,50,MYZYYY
2003-12-08,,,,,,M00000
2003-12-09,3.6,9.0,ENE,840,0,MZZYYZ
2003-12-10,0.8,6.5,,,520,MZZ00Z
2003-12-11,1.4,5.1,ENE,460,100,MZZYYZ
2003-12-12,1.7,8.1,ENE,370,60,MZZYYZ
2003-12-13,1.9,8.4,E,340,50,MZZYYZ
2003-12-14,6.6,,WSW,610,0,MZ0YYZ
2003-12-15,3.1,,W,360,10,MZ0YYZ
2003-12-16,1.9,,,,20,MY000Y
2003-12-17,0.5,4.5,,,750,MYZ00Y
2003-12-18,0.4,3.0,,,630,MZZ00Z
2003-12-19,0.8,,,,290,MY000Y
2003-12-20,,,,,,M00000
2003-12-21,,,,,,M00000
2003-12-22,,,,,,M00000
2003-12-23,,,,,,M00000
2003-12-24,2.4,7.0,,,160,MZZ00Z
2003-12-25,2.0,4.9,,,150,MZZ00Z
2003-12-26,2.1,10.8,E,230,50,MZZYYZ
2003-12-27,1.6,11.1,,,300,MZY00Z
2003-12-28,,,,,,M00000
2003-12-29,0.7,5.6,,,300,MYZ00Y
2003-12-30,,,,,,M00000
2003-12-31,,,,,,M00000
2004-01-01,,,,,,M00000
2004-01-02,,,,,,M00000
2004-01-03,1.9,4.9,,,200,MZZ00Z
2004-01-04,2.4,10.2,E,460,10,MZZYYZ
2004-01-05,2.3,,ENE,240,10,MZ0YYZ
2004-01-06,1.9,,E,590,30,MZ0YYZ
2004-01-07,1.7,7.1,E,460,80,MZZYYZ
2004-01-08,1.4,6.0,,,160,MZZ00Z
2004-01-09,3.9,,WSW,670,0,MY0YYY
2004-01-10,3.4,12.3,W,360,0,MZZYYZ
2004-01-11,3.5,10.9,SW,470,0,MZZZZZ
2004-01-12,4.5,17.5,SW,500,0,MZZZZZ
2004-01-13,4.9,14.5,WSW,500,0,MZZZZZ
2004-01-14,4.1,16.4,W,560,0,MZZZZZ
2004-01-15,5.1,20.7,WSW,420,0,MZZYYZ
2004-01-16,4.2,10.5,SW,560,0,MZZYYZ
2004-01-17,3.1,17.3,SSW,390,0,MYZYYY
2004-01-18,,,,,,M00000
2004-01-19,1.7,8.7,ENE,460,120,MYZYYY
2004-01-20,3.9,14.3,SSW,650,30,MZZYYZ
2004-01-21,3.6,11.9,SSW,530,0,MZZYYZ
2004-01-22,2.0,9.5,WSW,210,20,MZZYYZ
2004-01-23,,,,,,M00000
2004-01-24,3.6,13.8,SW,440,0,MZZZZZ
2004-01-25,3.6,13.1,SW,530,20,MZZYYZ
2004-01-26,,,,,,M00000
2004-01-27,3.7,13.2,SSW,540,10,MYZYYY
2004-01-28,4.8,12.6,SW,760,0,MYZYYY
2004-01-29,2.8,16.5,WSW,490,10,MZZYYZ
2004-01-30,1.7,7.1,E,310,30,MZZYYZ
2004-01-31,2.5,9.8,SSW,290,0,MZZYYZ
2004-02-01,3.3,10.3,SW,440,0,MZZZZZ
2004-02-02,3.4,11.7,SSW,550,10,MYYYYY
2004-02-03,2.2,10.9,,,170,MZZ00Z
2004-02-04,1.9,6.1,ENE,480,50,MZZYYZ
2004-02-05,2.4,8.1,SE,260,0,MZZZZZ
2004-02-06,3.0,8.8,SW,380,0,MZZZZZ
2004-02-07,5.1,13.5,WSW,630,0,MZZZZZ
2004-02-08,6.8,20.1,WSW,840,0,MZZYYZ
2004-02-09,2.4,15.8,SW,280,0,MZZZZZ
2004-02-10,1.7,6.1,E,360,30,MZZYYZ
2004-02-11,3.6,12.4,SW,480,20,MZZYYZ
2004-02-12,1.8,5.7,ENE,510,90,MZZYYZ
2004-02-13,2.0,5.3,ENE,610,90,MZZYYZ
2004-02-14,2.3,4.8,ENE,700,60,MZZYYZ
2004-02-15,2.1,7.3,ENE,560,20,MZZYYZ
2004-02-16,1.4,4.6,,,240,MZZ00Z
2004-02-17,1.2,5.6,,,170,MYZ00Y
2004-02-18,,,,,,M00000
2004-02-19,,,,,,M00000
2004-02-20,1.8,8.2,E,750,40,MYZYYY
2004-02-21,2.1,13.4,E,410,0,MYZYYY
2004-02-22,,,,,,M00000
2004-02-23,4.3,15.3,,,20,MYY00Y
2004-02-24,1.4,9.3,WSW,210,80,MZZYYZ
2004-02-25,0.5,4.7,,,520,MZZ00Z
2004-02-26,1.0,6.3,,,280,MZZ00Z
2004-02-27,2.5,11.4,ENE,340,0,MZZYYZ
2004-02-28,2.4,10.6,,,150,MZZ00Z
2004-02-29,1.9,8.1,ENE,360,50,MZZYYZ
2004-03-01,2.5,6.6,ENE,910,50,MZZYYZ
2004-03-02,2.2,6.0,ENE,720,90,MZZYYZ
2004-03-03,2.0,6.0,ENE,530,10,MZZYYZ
2004-03-04,2.6,8.3,ENE,290,10,MZZYYZ
2004-03-05,,,,,,M00000
2004-03-06,,,,,,M00000
2004-03-07,1.9,7.7,WSW,220,10,MYZYYY
2004-03-08,2.1,9.5,WSW,230,20,MZZYYZ
2004-03-09,2.4,9.4,SW,230,40,MZZYYZ
2004-03-10,,,,,,M00000
2004-03-11,,,,,,M00000
2004-03-12,,,,,,M00000
2004-03-13,,,,,,M00000
2004-03-14,,,,,,M00000
2004-03-15,1.6,4.2,,,240,MZZ00Z
2004-03-16,1.8,5.0,,,270,MZZ00Z
2004-03-17,2.4,5.3,ENE,760,140,MZZYYZ
2004-03-18,1.9,6.4,ENE,520,110,MZZYYZ
2004-03-19,2.4,11.1,WSW,380,10,MZZYYZ
2004-03-20,3.4,10.4,SW,520,0,MZZZZZ
2004-03-21,3.5,12.2,WSW,350,0,MZZZZZ
2004-03-22,3.9,13.4,WSW,560,0,MZZYYZ
